,id,機構名稱,地址,連絡人,連絡電話,Email,距離(km),lat,lng
219,220,奶與蜜英短莊園,新北市新店區青山路168巷1號1樓 room,羅任淳,,michaelloalock@gmail.com,,24.95081,121.51543
220,221,伊莎娜貓坊,新北市新店區華城里4鄰禾豐二路35號1樓 room,劉保懿,0222163213#09563611910,,,24.93315,121.5112
221,222,捷捷犬舍,新北市新店區安祥路106巷248號1樓 room,李維珍,02-82151311#0963597166,,,24.95965,121.47357
222,223,玫瑰布偶貓屋,新北市新店區玫瑰路60巷1號 room,陳淑芳,,shinymanpower@gmail.com,,24.9462,121.49556
223,224,新北市流浪貓狗再生保護協會,新北市新店區安祥路102巷42弄103號 room,張慧敏,0222005188#0983022292,twnpsa@gmail.com,,24.96293,121.48712
224,225,慈輝動物醫院,新北市樹林區鎮前路144號 room,簡宏仲,0226811198,jhj0924@ms36.hinet.net,,24.99043,121.42453
225,226,馥御動物醫院,新北市樹林區中山路一段201號 room,李建源,0226811324,jul2324@gmail.com,,24.98749,121.42118
226,227,永發獸醫院,新北市樹林區樹新路35號 room,陳明通,0226835698,c928@ms6.hinet.net,,24.99467,121.427
227,228,展鵬獸醫院,新北市樹林區中正路757號 room,陳春輝,0226880439.0930937645,chenchunhuei@gmail.com,,25.01533,121.41036
228,229,家德動物醫院,新北市樹林區文化街100號1F room,蘇永順,0226811860,jiader888@gmail.com,,24.98932,121.41669
229,230,五星獸醫院,新北市樹林區保安街1段96號 room,鄭蘊智,0226833959,cyf39598@ms36.hinet.net,,25.00371,121.41447
230,231,山佳動物醫院,新北市樹林區忠山路3段77號 room,宋光雄,0226687542,s819057@ms36.hinet.net,,24.99173,121.4237
231,232,愛欣動物醫院,新北市樹林區樹德街5號1F room,吳達敏,02-26875556,wdmlhlwd@yahoo.com.tw,,24.99142,121.42289
232,233,昇昇動物醫院,新北市樹林區大雅路370號 room,林杏如,02-89702975,cichlid18@kimo.com,,24.94995,121.37897
233,234,威爾頓動物醫院,新北市樹林區大有街35號 room,范仁聰,02-26800378,,,24.94742,121.38381
234,235,沐之森貓館,新北市樹林區復興路215巷3號1樓 room,許育銘,0968968595,janice830115@gmail.com,,24.99111,121.4205
235,236,哮天犬寵物精品店,新北市樹林區桃子腳路88號1樓 room,蔡萬霖,26688345,a,,24.95007,121.38393
236,237,鶯歌獸醫院,新北市鶯歌區文化路383號 room,葉一仙,0226782718,t2718@ms24.hinet.net,,24.95065,121.35243
237,238,鶯歌奇緣動物醫院,新北市鶯歌區光明街24號 room,曾伊徵,02-26792243,,,24.95601,121.34889
238,239,愛寵物寵物生活館,新北市鶯歌區中山路195號1樓及地下室 room,江承恩,,178704@yahoo.com.tw,,24.95694,121.35309
239,240,親穎水族設計館,新北市鶯歌區鶯桃路496號1樓 room,林朝尉,02-86773907,ww52164@yahoo.com.tw,,24.9661,121.33206
240,241,摩可寵物生活館,新北市鶯歌區高職街78號1樓 room,黃偉,02-86775918,,,24.94209,121.33635
241,242,星光貓寵物幸福館,新北市鶯歌區三鶯路106號1.2樓 room,王信響,,,,24.94381,121.3591
242,243,三峽奇緣動物醫院,新北市三峽區中園街126-23號1F及126之22號 room,曾伊徵,02-26716119,eden.tseng@msa.hinet.net,,24.92112,121.3669
243,244,北大奇緣動物醫院,新北市三峽區民生街2-2號 room,蔡長隆,02-86726119,ntpuqiyuan@gmail.com,,24.93705,121.37642
244,245,小野菊動物醫院,新北市三峽區學府路32號 room,徐俊智,02-26732730,littlehanaah@gmail.com,,24.94802,121.37248
245,246,伯特利動物醫院,新北市三峽區大義路191號 room,康文,86723030,bethelvh@gmail.com,,24.94521,121.37783
246,247,汪星人寵物精品,新北市三峽區介壽路1段276巷89號 room,劉哲銘,02-26710103,many8869@yahoo.com.tw,,24.93871,121.39539
247,248,小森林貓館error,新北市三峽區復興路31號1樓 room,許育銘,,janice830115@gmail.com,,24.93638,121.37354
248,249,阿默寵物美學,新北市三峽區國學街1號 room,周盈君,,amo8800@gmail.com,,24.94154,121.37337
249,250,優格寶寶商行,新北市三峽區國慶路8號 room,吳佳穎,02-8671-1030,,,24.93848,121.37744
250,251,淡水動物醫院,新北市淡水區中山路159號之2號1樓 room,鹿介生,0226217987,tansu_vet@yahoo.com.tw,,25.16927,121.44472
251,252,聖愛動物醫院,新北市淡水區中正東路6號 room,余基政,0226223824,sivetone@yahoo.com.tw,,25.16709,121.44749
252,253,上哲動物醫院,新北市淡水區學府路4號1F room,王昌瑋,0226225750,monaludo@tpts7.seed.net.tw,,25.16773,121.44743
253,254,黃動物醫院,新北市淡水區北新路31號1樓 room,黃士璞,0226291823,jerryvethuang@yahoo.com.tw,,25.17785,121.44517
254,255,哲生動物醫院,新北市淡水區竹圍里民族路29巷40號1樓 room,許昭文,02-28092293,jauwensheu@ms1.url.com.tw,,25.13703,121.46164
255,256,維康動物診所,新北市淡水區新興里中山北路1段190號 room,鄭淞清,02-26283506,b8416005@yahoo.com.tw,,25.17784,121.44456
256,257,德艾動物醫院,新北市淡水區民生路8號1F room,李翰宗,02-28085190#12,deri0701@yahoo.com.tw,,25.13778,121.46079
257,258,達達動物醫院,新北市淡水區新北市淡水區中山北路一段207巷37弄7號 room,陳桂蓉,0226268818,,,25.17907,121.443
258,259,狗狗公園快樂狗旅館,新北市淡水區中山北路一段247巷80號1樓 room,胡宗良,02-86316580,lorence0126@gmail.com,,25.17937,121.44264
259,260,芯安動物醫院,新北市淡水區民族路33-7號 room,林政維,0228086596,,,25.13714,121.46038
260,261,狗爸的狗窩寵物會館,新北市淡水區中山北路1段210號1樓 room,蘇曉芬,0286310666,dog8.com.tw@hotmail.com,,25.18322,121.44432
261,262,肥肥企業社,新北市淡水區學府路83號1樓 room,雷惠珍,02-26206965,,,25.17018,121.44853
262,263,中華民國寵物殯葬服務協會,新北市淡水區北新路1段603號 room,呂國文,26220449,psc0449@gmail.com,,25.1844,121.47109
263,264,月亮糖糖喵樂園,新北市淡水區中山北路1段212巷36號之1 room,裴文儀,02-26205528#0902391717,linda11171020@gmail.com,,25.17529,121.44178
264,265,卡朵動物醫院,新北市淡水區中正路2段12號 room,黃靖峰,0266058166,,,25.18064,121.42086
265,266,國泰動物醫院,新北市汐止區大同路二段284號1F room,林振泰,02-26480866,qtah0304@yahoo.com.tw,,25.06626,121.65504
266,267,宏昕動物醫院,新北市汐止區明峰街129之1號1樓 room,郭志宏,0226923288,vetmankuo2004@hotmail.com,,25.06808,121.62602
267,268,嘉德動物醫院,新北市汐止區中興路181號之3 room,盧安國,0226934809,charder1007@msn.com,,25.05911,121.63715
268,269,惠明獸醫院,新北市汐止區信望里11鄰大同路二段434號 room,盧銘章,0226431768,mingchang0307@gmail.com,,25.06662,121.65659
269,270,貝斯特動物醫院,新北市汐止區新台五路2段22號1F room,藍新文,02-86923655,Best.lan@msa.hinet.net,,25.06511,121.66064
270,271,尚虹動物醫院,新北市汐止區康寧街455號 room,林佑誠,02-86934743,robinyclin@hotmail.com,,25.06831,121.63141
271,272,眾新動物醫院,新北市汐止區新興路4號1F room,盧平,02-26431960,palent.tw@yahoo.com.tw,,25.06495,121.65623
272,273,新北動物醫院,新北市汐止區大同路二段456號1F room,林建良,02-26487669,vetalexander@yahoo.com.tw,,25.06735,121.66007
273,274,智遇動物醫院,新北市汐止區明峰街39號1樓、B1 room,蔡文智,2695-5119,wet@ntu.edu.tw,,25.07131,121.63382
274,275,猩猩狐狸動物醫院,新北市汐止區仁愛路319號 room,吳尚諭,02-86462773,gorillafox2773@gmail.com,,25.06761,121.6645
275,276,夢幻布偶貓舍,新北市汐止區橫科路67巷8號1樓 room,楊珍珍,,,,25.05128,121.61889
276,277,奇麗美企業社,新北市汐止區南興路82巷2號1樓 room,廖昭惠,02-29722228,a0958270266@gmail.com,,25.05879,121.65232
277,278,絲絨天使喵咪館,新北市汐止區新興路18號4樓 room,吳佩珍,,yytnag@mail2000.com.tw,,25.06461,121.65638
278,279,好悠動物醫院,新北市汐止區大同路2段247號 room,彭品潔,,,,25.05828,121.63561
279,280,派特萌寵物館,新北市汐止區南興路82巷2號1樓 room,廖昭惠,0933833855,,,25.05879,121.65232
280,281,愛馨動物醫院,新北市瑞芳區明燈路三段3號1樓 room,何丞剛,02-24978928,dodomolomoch@yahoo.com.tw,,25.10742,121.8089
281,282,新北貓坊,新北市瑞芳區深澳里建基路2段47號 room,劉拯德,0931381843,fongmei66@yahoo.com.tw,,25.13007,121.81255
282,283,弘恩動物醫院,新北市土城區土城巿延平街80號1樓 room,王海濤,0222708397,coverage119@gmail.com,,24.99323,121.46771
283,284,大慶獸醫院,新北市土城區中華路一段22號1樓 room,林明順,0222661075,a123407900@yahoo.com.tw,,24.99035,121.44748
284,285,山群動物醫院,新北市土城區金城路三段135號 room,廖進財,0222611148,ab5967@ms35.hinet.net,,24.98815,121.4681
285,286,欣欣動物醫院,新北市蘆洲區中山一路160號 room,陳平和,22825058,mg007709@iris.seed.net.tw,,25.08151,121.47471
286,287,安星動物醫院,新北市土城區中央路二段8號1樓 room,鄭俊星,0282621687,591112@gmail.com,,24.98079,121.44287
287,288,慈濟動物醫院,新北市土城區學成路100號1樓 room,徐玟良,02-22612260,hurry.hsu@msa.hinet.net,,24.98915,121.45016
288,289,全家動物醫院error,新北市土城區中央路一段63號 room,蔡明宏,02-22661143,***@**.**.**,,24.99,121.44794
289,290,可麗兒動物醫院,新北市土城區中央路二段20-1號1F room,吳松田,02-22606861,,,24.98043,121.44277
290,291,佳生動物醫院,新北市土城區青雲路37-2號 room,張仁川,22700825,,,24.98764,121.4598
291,292,禾米動物醫院,新北市土城區金城路3段173號 room,李健源,22611212,***@**.**.**,,24.98581,121.4438
292,293,馨田動物醫院,新北市土城區金城路二段388號 room,李昱璇,02-22607789,mirandalee12271227@gmail.com,,24.98556,121.46356
293,294,大曜動物醫院,新北市土城區學成路46號1樓 room,廖欽宏,02-82602323,dr.liaosah@gmail.com,,24.98763,121.45235
294,295,狗霸子寵物坊,新北市土城區福安街42巷22號1樓 room,蔡志斌,,,,24.96538,121.41874
295,296,康馨動物醫院,新北市土城區中央路一段234號 room,彭志樺,,,,24.98511,121.44468
296,297,千晴寵物坊,新北市土城區金城路2段224號 room,程紹晴,02-22733899,akashachen@gmail.com,,24.98275,121.45646
297,298,加菲寵物美容用品工作坊,新北市土城區學府路1段3號1樓 room,梁偉嘉,02-22607678,lenliang0524@yahoo.com.tw,,24.98834,121.45914
298,299,找不到貓舍,新北市土城區福祥街81號1樓 room,洪濟力,,Psgr5253@gmail.com,,24.981,121.44121
299,300,富利勝股份有限公司,新北市土城區中華路1段94號 room,傅立偉,02-22653958,s613092004@yahoo.com.tw,,24.97462,121.43809
300,301,初吻寵物坊,新北市土城區永豐路135巷17弄3號1樓 room,陳美芳,,baby670406@gmail.com,,24.98362,121.46713
301,302,克蘿莉絲貓窩坊,新北市土城區明德路1段20巷2弄2號1樓 room,戴佐員,0989690503,,,24.98496,121.46463
302,303,毛手毛腳貓舍,新北市土城區中華路1段253號1樓 room,李函璋,0980912974,Adonis0830@hotmail.com,,24.98966,121.44727
303,304,桃子喵鋪,新北市土城區廣明街90巷28號1樓 room,簡培恒,0987005424,wahahawahahaqq@yahoo.com.tw,,24.99462,121.45576
304,305,忠正動物醫院,新北市蘆洲區中正路277號1樓 room,蔡勝祥,0228489283,m38705608449@yahoo.com.tw,,25.08166,121.47159
305,306,信安家畜醫院,新北市蘆洲區保和里中正路142號1樓 room,林信義,0228479181,a0600706@ms17.hinet.net,,25.08166,121.47159
306,307,愛樺動物醫院,新北市蘆洲區民族路60號 room,馬嘉君,0222850093,eak15100@ms41.hinet.net,,25.08458,121.47723
307,308,增安動物醫院,新北市蘆洲區中山一路169號1樓 room,劉明鑫,0282850255,jason331188@gmail.com,,25.08142,121.47509
308,309,雅旺動物醫院,新北市蘆洲區民族路522號1樓 room,彭志誠,02-28480148,BJ36473647@YAHOO.COM.TW,,25.09003,121.46905
309,310,伊娃動物醫院,新北市蘆洲區永平街32巷12弄18號1樓 room,趙沁梅,0222850288,0222850288,,25.09108,121.45979
310,311,家福動物醫院(蘆洲店),新北市蘆洲區光華路157號 room,陳建志,02-22822332,alf2282@yahoo.com.tw,,25.08203,121.46534
311,312,佑欣動物醫院,新北市蘆洲區光榮路66巷1號1樓 room,李日翔,02-82831299,Johnson88995586@yahoo.com.tw,,25.08903,121.46352
312,313,德興動物醫院,新北市蘆洲區長安路62號1樓 room,王柏森,02-28480240,,,25.0832,121.45934
313,314,蘆洲動物醫院,新北市蘆洲區中山二路8號1樓 room,林伯聰,02-22859117,sandyju2311@hotmail.com,,25.08016,121.47065
314,315,胖皮動物醫院,新北市蘆洲區復興路174號 room,李裕銘,82854848,,,25.08837,121.47777
315,316,鷺江動物醫院,新北市蘆洲區中正路209號 room,陳育仁,02-82850115,,,25.08609,121.46826
316,317,布魯斯動物醫院,新北市蘆洲區重陽街68號1樓 room,陳榮志,0282858600,bruceclinic@gmail.com,,25.08397,121.4818
317,318,采邑貓舍,新北市蘆洲區光華路132巷31號1樓 room,林建華,0912919960,natsu588@yaahoo.com.tw,,25.08366,121.46557
318,319,東憲動物醫院,新北市蘆洲區長樂路36號 room,程逸旻,02-82860264,,,25.08575,121.46344
319,320,光禾動物醫院,新北市蘆洲區永康街35號 room,屈承賢,0282868003,,,25.08511,121.45731
320,321,蓮心動物醫院,新北市五股區工商路40號1樓 room,李維淵,0282958237,erin197412@icloud.com,,25.08388,121.43941
321,322,愛寶動物醫院,新北市五股區中興路四段49號1F room,謝旻莉,02-82952268,lily650922@hotmail.com,,25.08282,121.43811
322,323,成泰動物醫院,新北市五股區成泰路二段143號 room,余承諺,,,,25.08523,121.43885
323,324,丁丁喵寵物精品店,新北市五股區四維路102號 room,黃力信,,,,25.07349,121.46759
324,325,五股動物醫院,新北市五股區民義路1段34號 room,黃國榮,0222926568#0910355687,wuguah@gmail.com,,25.09813,121.41839
325,326,小傢伙動物醫院,新北市五股區成泰路1段44號 room,蔡明宏,,,,25.11052,121.45606
326,327,愛竹動物醫院,新北市五股區四維路102號 room,陳欣妍,0229880822,ichu0224@gmail.com,,25.07349,121.46759
327,328,泰林動物醫院,新北市泰山區楓江路21號 room,張開運,0229090833,tailin@ms2.hinet.net,,25.06253,121.43406
328,329,台大開心動物醫院,新北市泰山區明志路一段317號 room,陳威旭,02-22965821,,,25.05906,121.43153
329,330,親龍實業有限公司,新北市泰山區新北大道五段236號1樓 room,林朝尉,02-29098138,,,25.04872,121.43582
330,331,乖乖狗寵物店,新北市泰山區中華街18巷10號 room,吳詩宜,0989000763,sigrid1006@yahoo.com.tw,,25.05213,121.42711
331,332,林口動物醫院,新北市林口區中正路496號 room,林仕湶,0226018364,120367866@yahoo.com.tw,,25.07738,121.38225
332,333,佳林動物醫院,新北市林口區竹林路60號 room,駱清波,0226016598,lovet98@yahoo.com.tw,,25.07812,121.38764
333,334,麗園動物醫院,新北市林口區文化一路1段119號 room,王中聖,02-26000989,liyuanvet@yahoo.com.tw,,25.07139,121.37318
334,335,日祥動物醫院,新北市林口區中正路380號 room,李佳陵,02-2601178000#00,,,25.07781,121.38558
335,336,懷恩動物醫院,新北市林口區中山路235號 room,侯國斌,02-26082673,eji610608@yahoo.com.tw,,25.07919,121.38606
336,337,藍世界動物醫院林口院,新北市林口區中山路1段62號 room,詹翎芳,86019381,,,24.99194,121.42356
337,338,臺大健弘動物醫院,新北市林口區民族路6號 room,賴建宏,02-26003851,,,25.07337,121.36408
338,339,奇奇動物醫院,新北市林口區文化三路一段437號 room,呂理印,02-26002216,,,25.07444,121.36771
339,340,中圓寵物股份有限公司林口旗艦分公司,新北市林口區仁愛路二段167號 room,陳秋榮,033468829,,,25.07415,121.38215
340,341,麗興犬坊,新北市林口區麗園一街6巷7號1樓之3 room,吳詩宜,0989000763,,,25.07276,121.37606
341,342,達特蘇動物醫院,新北市林口區南勢街322號 room,蘇信豪,02-26087725,,,25.07672,121.35697
342,343,奧森貓國際精品館,新北市林口區文化三路2段221巷75號1樓 room,羅慧婷,02-26092744,awesomecatluxury@gmail.com,,25.08367,121.37672
343,344,深坑動物醫院,新北市深坑區北深路2段82號1樓 room,張孝元,0226643865,swp781629@yahoo.com.tw,,25.0052,121.62201
344,345,日系柴犬旗艦店error,新北市板橋區金華里金華街84號1樓 room,陳柏豪,0917959026#0903858262,t904j013@gmail.com,,25.02066,121.45795
345,346,幸福緬因貓舍,新北市板橋區四川路1段45號 room,高慧娟,0906271712,,,24.99526,121.45401
346,347,嘿皮爾英短貓舍,新北市板橋區大豐里12鄰忠孝路24巷23號1樓 room,吳金泉,0963334986,a0brian@kimo.com,,25.00203,121.46051
347,348,芷妍寵物美容用品店,新北市板橋區青翠里1鄰懷德街105號 room,黃亭臻,02-22554797#0983956413,,,25.03153,121.47847
348,349,社團法人臺灣巴克動物懷善救援協會,新北市三芝區芝柏路103號 room,巴克協會,0226366520,adopt@packtw.org,,25.25857,121.50964
349,350,可頌動物醫院,新北市三芝區橫山里橫山35-2號 room,盧莞宜,,,,25.25806,121.5461
350,351,天麗寵物坊,新北市三芝區中山路1段88巷11號1樓 room,廖大輝,26369269,,,25.25662,121.50298
351,352,社團法人台灣愛克特動物重生救援協會,新北市三芝區聽濤街29號 room,徐若菁,0928552326,judy@actforanimals.org,,25.25765,121.5119
352,353,麗園動物醫院八里分院,新北市八里區中山路2段421號1樓 room,林盈勳,8630-2502#000,apolo6282@yahoo.com.tw,,25.14614,121.39711
